dteday,year,month,hr,weekday,season,weather_description,cnt,registered,casual,temp
2011-02-24,2011,February,1,Thursday,Spring,Clear,7,7,0,0.22
2011-02-24,2011,February,2,Thursday,Spring,Clear,4,4,0,0.2
2011-02-24,2011,February,3,Thursday,Spring,Clear,2,2,0,0.2
2011-02-24,2011,February,5,Thursday,Spring,Clear,4,3,1,0.2
2011-02-24,2011,February,6,Thursday,Spring,Clear,58,58,0,0.2
2011-02-24,2011,February,7,Thursday,Spring,Clear,104,104,0,0.2
2011-02-24,2011,February,8,Thursday,Spring,Clear,252,244,8,0.24
2011-02-24,2011,February,9,Thursday,Spring,Partly Cloudy,137,133,4,0.24
2011-02-24,2011,February,10,Thursday,Spring,Partly Cloudy,57,49,8,0.26
2011-02-24,2011,February,11,Thursday,Spring,Partly Cloudy,79,71,8,0.32
2011-02-24,2011,February,12,Thursday,Spring,Partly Cloudy,95,85,10,0.36
2011-02-24,2011,February,13,Thursday,Spring,Partly Cloudy,88,72,16,0.38
2011-02-24,2011,February,14,Thursday,Spring,Partly Cloudy,69,67,2,0.4
2011-02-24,2011,February,15,Thursday,Spring,Light Snow/Rain,63,58,5,0.4
2011-02-24,2011,February,16,Thursday,Spring,Light Snow/Rain,71,67,4,0.38
2011-02-24,2011,February,17,Thursday,Spring,Light Snow/Rain,177,168,9,0.36
2011-02-24,2011,February,18,Thursday,Spring,Partly Cloudy,137,132,5,0.34
2011-02-24,2011,February,19,Thursday,Spring,Light Snow/Rain,115,112,3,0.34
2011-02-24,2011,February,20,Thursday,Spring,Partly Cloudy,89,87,2,0.34
2011-02-24,2011,February,21,Thursday,Spring,Partly Cloudy,83,76,7,0.34
2011-02-24,2011,February,22,Thursday,Spring,Light Snow/Rain,55,50,5,0.34
2011-02-24,2011,February,23,Thursday,Spring,Partly Cloudy,50,47,3,0.32
2011-02-25,2011,February,0,Friday,Spring,Light Snow/Rain,9,8,1,0.32
2011-02-25,2011,February,1,Friday,Spring,Partly Cloudy,10,9,1,0.32
2011-02-25,2011,February,2,Friday,Spring,Partly Cloudy,3,3,0,0.32
2011-02-25,2011,February,3,Friday,Spring,Partly Cloudy,2,1,1,0.32
2011-02-25,2011,February,5,Friday,Spring,Partly Cloudy,6,5,1,0.32
2011-02-25,2011,February,6,Friday,Spring,Light Snow/Rain,11,11,0,0.34
2011-02-25,2011,February,7,Friday,Spring,Light Snow/Rain,35,34,1,0.34
2011-02-25,2011,February,8,Friday,Spring,Light Snow/Rain,73,70,3,0.36
2011-02-25,2011,February,9,Friday,Spring,Light Snow/Rain,114,111,3,0.34
2011-02-25,2011,February,10,Friday,Spring,Light Snow/Rain,49,42,7,0.42
2011-02-25,2011,February,11,Friday,Spring,Clear,59,50,9,0.52
2011-02-25,2011,February,12,Friday,Spring,Light Snow/Rain,115,95,20,0.54
2011-02-25,2011,February,13,Friday,Spring,Light Snow/Rain,83,77,6,0.54
2011-02-25,2011,February,14,Friday,Spring,Light Snow/Rain,85,71,14,0.56
2011-02-25,2011,February,15,Friday,Spring,Clear,55,50,5,0.46
2011-02-25,2011,February,16,Friday,Spring,Clear,102,91,11,0.32
2011-02-25,2011,February,17,Friday,Spring,Clear,189,181,8,0.32
2011-02-25,2011,February,18,Friday,Spring,Clear,157,150,7,0.32
2011-02-25,2011,February,19,Friday,Spring,Clear,90,86,4,0.3
2011-02-25,2011,February,20,Friday,Spring,Clear,62,60,2,0.3
2011-02-25,2011,February,21,Friday,Spring,Clear,63,56,7,0.28
2011-02-25,2011,February,22,Friday,Spring,Clear,50,43,7,0.26
2011-02-25,2011,February,23,Friday,Spring,Clear,39,37,2,0.26
2011-02-26,2011,February,0,Saturday,Spring,Clear,28,25,3,0.24
2011-02-26,2011,February,1,Saturday,Spring,Clear,27,25,2,0.24
2011-02-26,2011,February,2,Saturday,Spring,Clear,12,9,3,0.22
2011-02-26,2011,February,3,Saturday,Spring,Clear,8,7,1,0.22
2011-02-26,2011,February,4,Saturday,Spring,Partly Cloudy,2,1,1,0.22
2011-02-26,2011,February,5,Saturday,Spring,Partly Cloudy,10,9,1,0.22
2011-02-26,2011,February,6,Saturday,Spring,Clear,7,6,1,0.22
2011-02-26,2011,February,7,Saturday,Spring,Clear,22,21,1,0.22
2011-02-26,2011,February,8,Saturday,Spring,Partly Cloudy,57,55,2,0.24
2011-02-26,2011,February,9,Saturday,Spring,Partly Cloudy,74,65,9,0.26
2011-02-26,2011,February,10,Saturday,Spring,Partly Cloudy,85,71,14,0.3
2011-02-26,2011,February,11,Saturday,Spring,Clear,126,100,26,0.3
2011-02-26,2011,February,12,Saturday,Spring,Partly Cloudy,160,115,45,0.32
2011-02-26,2011,February,13,Saturday,Spring,Partly Cloudy,174,136,38,0.34
2011-02-26,2011,February,14,Saturday,Spring,Partly Cloudy,211,154,57,0.34
2011-02-26,2011,February,15,Saturday,Spring,Partly Cloudy,165,125,40,0.36
2011-02-26,2011,February,16,Saturday,Spring,Clear,171,130,41,0.36
2011-02-26,2011,February,17,Saturday,Spring,Clear,183,130,53,0.36
2011-02-26,2011,February,18,Saturday,Spring,Clear,137,111,26,0.34
2011-02-26,2011,February,19,Saturday,Spring,Clear,94,64,30,0.32
2011-02-26,2011,February,20,Saturday,Spring,Clear,68,60,8,0.3
2011-02-26,2011,February,21,Saturday,Spring,Clear,68,59,9,0.28
2011-02-26,2011,February,22,Saturday,Spring,Clear,46,38,8,0.28
2011-02-26,2011,February,23,Saturday,Spring,Clear,34,29,5,0.28
2011-02-27,2011,February,0,Sunday,Spring,Clear,34,26,8,0.26
2011-02-27,2011,February,1,Sunday,Spring,Clear,37,30,7,0.26
2011-02-27,2011,February,2,Sunday,Spring,Clear,22,20,2,0.26
2011-02-27,2011,February,3,Sunday,Spring,Clear,11,8,3,0.26
2011-02-27,2011,February,4,Sunday,Spring,Clear,2,2,0,0.24
2011-02-27,2011,February,6,Sunday,Spring,Clear,3,1,2,0.24
2011-02-27,2011,February,7,Sunday,Spring,Clear,14,8,6,0.24
2011-02-27,2011,February,8,Sunday,Spring,Clear,35,26,9,0.26
2011-02-27,2011,February,9,Sunday,Spring,Clear,59,42,17,0.28
2011-02-27,2011,February,10,Sunday,Spring,Clear,103,79,24,0.3
2011-02-27,2011,February,11,Sunday,Spring,Clear,125,92,33,0.36
2011-02-27,2011,February,12,Sunday,Spring,Clear,193,132,61,0.4
2011-02-27,2011,February,13,Sunday,Spring,Clear,259,169,90,0.42
2011-02-27,2011,February,14,Sunday,Spring,Clear,282,177,105,0.44
2011-02-27,2011,February,15,Sunday,Spring,Clear,261,163,98,0.46
2011-02-27,2011,February,16,Sunday,Spring,Clear,268,170,98,0.48
2011-02-27,2011,February,17,Sunday,Spring,Clear,187,121,66,0.42
2011-02-27,2011,February,18,Sunday,Spring,Clear,127,103,24,0.4
2011-02-27,2011,February,19,Sunday,Spring,Clear,102,86,16,0.4
2011-02-27,2011,February,20,Sunday,Spring,Clear,81,72,9,0.4
2011-02-27,2011,February,21,Sunday,Spring,Clear,69,61,8,0.38
2011-02-27,2011,February,22,Sunday,Spring,Partly Cloudy,69,67,2,0.38
2011-02-27,2011,February,23,Sunday,Spring,Partly Cloudy,59,53,6,0.36
2011-02-28,2011,February,0,Monday,Spring,Partly Cloudy,30,25,5,0.36
2011-02-28,2011,February,1,Monday,Spring,Light Snow/Rain,8,7,1,0.34
2011-02-28,2011,February,3,Monday,Spring,Light Snow/Rain,1,1,0,0.32
2011-02-28,2011,February,5,Monday,Spring,Partly Cloudy,5,4,1,0.34
2011-02-28,2011,February,6,Monday,Spring,Partly Cloudy,28,27,1,0.34
2011-02-28,2011,February,7,Monday,Spring,Partly Cloudy,92,90,2,0.36
2011-02-28,2011,February,8,Monday,Spring,Partly Cloudy,255,242,13,0.34
2011-02-28,2011,February,9,Monday,Spring,Clear,142,127,15,0.42
2011-02-28,2011,February,10,Monday,Spring,Partly Cloudy,92,79,13,0.52
2011-02-28,2011,February,11,Monday,Spring,Partly Cloudy,87,74,13,0.56
2011-02-28,2011,February,12,Monday,Spring,Partly Cloudy,36,36,0,0.56
2011-02-28,2011,February,13,Monday,Spring,Light Snow/Rain,32,31,1,0.46
2011-02-28,2011,February,14,Monday,Spring,Light Snow/Rain,25,24,1,0.42
2011-02-28,2011,February,15,Monday,Spring,Light Snow/Rain,35,35,0,0.42
2011-02-28,2011,February,16,Monday,Spring,Light Snow/Rain,42,40,2,0.42
2011-02-28,2011,February,17,Monday,Spring,Light Snow/Rain,79,77,2,0.4
2011-02-28,2011,February,18,Monday,Spring,Light Snow/Rain,131,127,4,0.46
2011-02-28,2011,February,19,Monday,Spring,Light Snow/Rain,80,79,1,0.44
2011-02-28,2011,February,20,Monday,Spring,Light Snow/Rain,45,45,0,0.44
2011-02-28,2011,February,21,Monday,Spring,Partly Cloudy,80,78,2,0.38
2011-02-28,2011,February,22,Monday,Spring,Light Snow/Rain,76,72,4,0.34
2011-02-28,2011,February,23,Monday,Spring,Partly Cloudy,45,45,0,0.32
2011-03-01,2011,March,0,Tuesday,Spring,Clear,7,7,0,0.3
2011-03-01,2011,March,1,Tuesday,Spring,Clear,3,3,0,0.26
2011-03-01,2011,March,2,Tuesday,Spring,Clear,4,4,0,0.24
2011-03-01,2011,March,3,Tuesday,Spring,Clear,2,2,0,0.22
2011-03-01,2011,March,4,Tuesday,Spring,Clear,1,1,0,0.22
2011-03-01,2011,March,5,Tuesday,Spring,Clear,2,1,1,0.2
2011-03-01,2011,March,6,Tuesday,Spring,Clear,46,46,0,0.2
2011-03-01,2011,March,7,Tuesday,Spring,Clear,107,105,2,0.2
2011-03-01,2011,March,8,Tuesday,Spring,Clear,214,204,10,0.2
2011-03-01,2011,March,9,Tuesday,Spring,Clear,124,116,8,0.22
2011-03-01,2011,March,10,Tuesday,Spring,Clear,68,55,13,0.24
2011-03-01,2011,March,11,Tuesday,Spring,Clear,56,48,8,0.28
2011-03-01,2011,March,12,Tuesday,Spring,Clear,86,80,6,0.3
2011-03-01,2011,March,13,Tuesday,Spring,Clear,78,65,13,0.32
2011-03-01,2011,March,14,Tuesday,Spring,Clear,79,61,18,0.32
2011-03-01,2011,March,15,Tuesday,Spring,Clear,64,57,7,0.34
2011-03-01,2011,March,16,Tuesday,Spring,Clear,102,92,10,0.34
2011-03-01,2011,March,17,Tuesday,Spring,Clear,242,230,12,0.34
2011-03-01,2011,March,18,Tuesday,Spring,Clear,224,214,10,0.32
2011-03-01,2011,March,19,Tuesday,Spring,Clear,119,115,4,0.3
2011-03-01,2011,March,20,Tuesday,Spring,Clear,88,86,2,0.3
2011-03-01,2011,March,21,Tuesday,Spring,Clear,63,55,8,0.26
2011-03-01,2011,March,22,Tuesday,Spring,Clear,47,44,3,0.24
2011-03-01,2011,March,23,Tuesday,Spring,Clear,25,23,2,0.24
2011-03-02,2011,March,0,Wednesday,Spring,Clear,8,5,3,0.22
2011-03-02,2011,March,1,Wednesday,Spring,Clear,4,4,0,0.22
2011-03-02,2011,March,2,Wednesday,Spring,Clear,2,2,0,0.22
2011-03-02,2011,March,3,Wednesday,Spring,Clear,4,1,3,0.22
2011-03-02,2011,March,4,Wednesday,Spring,Clear,1,0,1,0.2
2011-03-02,2011,March,5,Wednesday,Spring,Clear,5,5,0,0.22
2011-03-02,2011,March,6,Wednesday,Spring,Clear,40,39,1,0.22
2011-03-02,2011,March,7,Wednesday,Spring,Clear,110,108,2,0.22
2011-03-02,2011,March,8,Wednesday,Spring,Clear,256,243,13,0.24
2011-03-02,2011,March,9,Wednesday,Spring,Clear,148,141,7,0.28
2011-03-02,2011,March,10,Wednesday,Spring,Clear,76,65,11,0.32
2011-03-02,2011,March,11,Wednesday,Spring,Clear,73,65,8,0.34
2011-03-02,2011,March,12,Wednesday,Spring,Clear,82,62,20,0.4
2011-03-02,2011,March,13,Wednesday,Spring,Clear,125,90,35,0.5
2011-03-02,2011,March,14,Wednesday,Spring,Clear,96,75,21,0.52
2011-03-02,2011,March,15,Wednesday,Spring,Clear,110,91,19,0.54
2011-03-02,2011,March,16,Wednesday,Spring,Clear,139,112,27,0.54
2011-03-02,2011,March,17,Wednesday,Spring,Clear,268,238,30,0.5
2011-03-02,2011,March,18,Wednesday,Spring,Clear,201,193,8,0.46
2011-03-02,2011,March,19,Wednesday,Spring,Clear,150,144,6,0.4
2011-03-02,2011,March,20,Wednesday,Spring,Clear,95,86,9,0.36
2011-03-02,2011,March,21,Wednesday,Spring,Clear,71,68,3,0.34
2011-03-02,2011,March,22,Wednesday,Spring,Clear,48,44,4,0.3
2011-03-02,2011,March,23,Wednesday,Spring,Clear,22,22,0,0.26
2011-03-03,2011,March,0,Thursday,Spring,Clear,13,10,3,0.24
2011-03-03,2011,March,1,Thursday,Spring,Clear,1,1,0,0.24
2011-03-03,2011,March,2,Thursday,Spring,Clear,3,2,1,0.2
2011-03-03,2011,March,3,Thursday,Spring,Clear,1,1,0,0.2
2011-03-03,2011,March,4,Thursday,Spring,Clear,1,1,0,0.16
2011-03-03,2011,March,5,Thursday,Spring,Clear,8,7,1,0.14
2011-03-03,2011,March,6,Thursday,Spring,Clear,35,34,1,0.14
2011-03-03,2011,March,7,Thursday,Spring,Clear,111,110,1,0.12
2011-03-03,2011,March,8,Thursday,Spring,Clear,220,216,4,0.14
2011-03-03,2011,March,9,Thursday,Spring,Clear,145,135,10,0.16
2011-03-03,2011,March,10,Thursday,Spring,Clear,56,49,7,0.18
2011-03-03,2011,March,11,Thursday,Spring,Clear,50,40,10,0.2
2011-03-03,2011,March,12,Thursday,Spring,Clear,72,65,7,0.22
2011-03-03,2011,March,13,Thursday,Spring,Clear,80,67,13,0.22
2011-03-03,2011,March,14,Thursday,Spring,Clear,78,60,18,0.24
2011-03-03,2011,March,15,Thursday,Spring,Clear,68,62,6,0.24
2011-03-03,2011,March,16,Thursday,Spring,Clear,71,65,6,0.26
2011-03-03,2011,March,17,Thursday,Spring,Clear,202,185,17,0.26
2011-03-03,2011,March,18,Thursday,Spring,Clear,167,161,6,0.24
2011-03-03,2011,March,19,Thursday,Spring,Clear,106,101,5,0.2
2011-03-03,2011,March,20,Thursday,Spring,Clear,70,69,1,0.2
2011-03-03,2011,March,21,Thursday,Spring,Clear,51,48,3,0.18
2011-03-03,2011,March,22,Thursday,Spring,Clear,53,50,3,0.2
2011-03-03,2011,March,23,Thursday,Spring,Partly Cloudy,23,23,0,0.18
2011-03-04,2011,March,0,Friday,Spring,Partly Cloudy,12,12,0,0.2
2011-03-04,2011,March,1,Friday,Spring,Partly Cloudy,4,4,0,0.18
2011-03-04,2011,March,2,Friday,Spring,Partly Cloudy,2,2,0,0.18
2011-03-04,2011,March,3,Friday,Spring,Partly Cloudy,1,1,0,0.18
2011-03-04,2011,March,4,Friday,Spring,Partly Cloudy,1,0,1,0.18
2011-03-04,2011,March,5,Friday,Spring,Partly Cloudy,7,7,0,0.16
2011-03-04,2011,March,6,Friday,Spring,Partly Cloudy,29,28,1,0.16
2011-03-04,2011,March,7,Friday,Spring,Clear,83,83,0,0.16
2011-03-04,2011,March,8,Friday,Spring,Clear,228,222,6,0.18
2011-03-04,2011,March,9,Friday,Spring,Clear,150,138,12,0.22
2011-03-04,2011,March,10,Friday,Spring,Clear,66,56,10,0.24
2011-03-04,2011,March,11,Friday,Spring,Clear,89,73,16,0.28
2011-03-04,2011,March,12,Friday,Spring,Clear,97,87,10,0.32
2011-03-04,2011,March,13,Friday,Spring,Clear,87,74,13,0.34
2011-03-04,2011,March,14,Friday,Spring,Clear,95,65,30,0.36
2011-03-04,2011,March,15,Friday,Spring,Clear,106,75,31,0.36
2011-03-04,2011,March,16,Friday,Spring,Clear,118,101,17,0.36
2011-03-04,2011,March,17,Friday,Spring,Partly Cloudy,228,206,22,0.36
2011-03-04,2011,March,18,Friday,Spring,Partly Cloudy,187,172,15,0.34
2011-03-04,2011,March,19,Friday,Spring,Clear,107,102,5,0.32
2011-03-04,2011,March,20,Friday,Spring,Partly Cloudy,87,78,9,0.3
2011-03-04,2011,March,21,Friday,Spring,Partly Cloudy,70,64,6,0.3
2011-03-04,2011,March,22,Friday,Spring,Clear,44,40,4,0.3
2011-03-04,2011,March,23,Friday,Spring,Partly Cloudy,46,40,6,0.3
2011-03-05,2011,March,0,Saturday,Spring,Partly Cloudy,19,15,4,0.28
2011-03-05,2011,March,1,Saturday,Spring,Partly Cloudy,25,20,5,0.3
2011-03-05,2011,March,2,Saturday,Spring,Partly Cloudy,20,15,5,0.3
2011-03-05,2011,March,3,Saturday,Spring,Partly Cloudy,2,2,0,0.3
2011-03-05,2011,March,4,Saturday,Spring,Partly Cloudy,1,1,0,0.3
2011-03-05,2011,March,5,Saturday,Spring,Partly Cloudy,3,3,0,0.3
2011-03-05,2011,March,6,Saturday,Spring,Partly Cloudy,4,3,1,0.3
2011-03-05,2011,March,7,Saturday,Spring,Partly Cloudy,15,10,5,0.3
2011-03-05,2011,March,8,Saturday,Spring,Partly Cloudy,45,34,11,0.3
2011-03-05,2011,March,9,Saturday,Spring,Partly Cloudy,63,48,15,0.32
2011-03-05,2011,March,10,Saturday,Spring,Partly Cloudy,103,69,34,0.34
2011-03-05,2011,March,11,Saturday,Spring,Partly Cloudy,159,116,43,0.4
2011-03-05,2011,March,12,Saturday,Spring,Partly Cloudy,167,121,46,0.44
2011-03-05,2011,March,13,Saturday,Spring,Partly Cloudy,190,130,60,0.46
2011-03-05,2011,March,14,Saturday,Spring,Partly Cloudy,198,118,80,0.48
2011-03-05,2011,March,15,Saturday,Spring,Partly Cloudy,205,122,83,0.46
2011-03-05,2011,March,16,Saturday,Spring,Partly Cloudy,204,130,74,0.48
2011-03-05,2011,March,17,Saturday,Spring,Partly Cloudy,164,104,60,0.48
2011-03-05,2011,March,18,Saturday,Spring,Partly Cloudy,152,115,37,0.48
2011-03-05,2011,March,19,Saturday,Spring,Partly Cloudy,89,62,27,0.46
2011-03-05,2011,March,20,Saturday,Spring,Partly Cloudy,70,58,12,0.44
2011-03-05,2011,March,21,Saturday,Spring,Partly Cloudy,72,60,12,0.44
2011-03-05,2011,March,22,Saturday,Spring,Partly Cloudy,63,47,16,0.42
2011-03-05,2011,March,23,Saturday,Spring,Partly Cloudy,44,34,10,0.44
2011-03-06,2011,March,0,Sunday,Spring,Partly Cloudy,52,41,11,0.42
2011-03-06,2011,March,1,Sunday,Spring,Partly Cloudy,39,27,12,0.42
2011-03-06,2011,March,2,Sunday,Spring,Partly Cloudy,32,27,5,0.4
2011-03-06,2011,March,3,Sunday,Spring,Partly Cloudy,11,9,2,0.42
2011-03-06,2011,March,4,Sunday,Spring,Partly Cloudy,3,3,0,0.42
2011-03-06,2011,March,6,Sunday,Spring,Partly Cloudy,2,1,1,0.42
2011-03-06,2011,March,7,Sunday,Spring,Light Snow/Rain,5,5,0,0.42
2011-03-06,2011,March,8,Sunday,Spring,Partly Cloudy,9,8,1,0.4
2011-03-06,2011,March,9,Sunday,Spring,Partly Cloudy,22,18,4,0.42
2011-03-06,2011,March,10,Sunday,Spring,Partly Cloudy,31,27,4,0.42
2011-03-06,2011,March,11,Sunday,Spring,Partly Cloudy,62,44,18,0.42
2011-03-06,2011,March,12,Sunday,Spring,Partly Cloudy,79,69,10,0.46
2011-03-06,2011,March,13,Sunday,Spring,Partly Cloudy,105,83,22,0.46
2011-03-06,2011,March,14,Sunday,Spring,Light Snow/Rain,39,27,12,0.44
2011-03-06,2011,March,15,Sunday,Spring,Light Snow/Rain,7,4,3,0.44
2011-03-06,2011,March,16,Sunday,Spring,Light Snow/Rain,11,8,3,0.36
2011-03-06,2011,March,17,Sunday,Spring,Light Snow/Rain,25,23,2,0.34
2011-03-06,2011,March,18,Sunday,Spring,Light Snow/Rain,23,23,0,0.32
2011-03-06,2011,March,19,Sunday,Spring,Light Snow/Rain,11,11,0,0.3
2011-03-06,2011,March,20,Sunday,Spring,Light Snow/Rain,11,8,3,0.28
2011-03-06,2011,March,21,Sunday,Spring,Light Snow/Rain,7,6,1,0.24
2011-03-06,2011,March,22,Sunday,Spring,Partly Cloudy,10,10,0,0.22
2011-03-06,2011,March,23,Sunday,Spring,Partly Cloudy,9,9,0,0.22
2011-03-07,2011,March,0,Monday,Spring,Light Snow/Rain,4,4,0,0.2
2011-03-07,2011,March,1,Monday,Spring,Light Snow/Rain,2,2,0,0.2
2011-03-07,2011,March,3,Monday,Spring,Clear,1,1,0,0.2
2011-03-07,2011,March,4,Monday,Spring,Clear,1,0,1,0.2
2011-03-07,2011,March,5,Monday,Spring,Clear,1,1,0,0.2
2011-03-07,2011,March,6,Monday,Spring,Clear,34,31,3,0.2
2011-03-07,2011,March,7,Monday,Spring,Clear,91,88,3,0.2
2011-03-07,2011,March,8,Monday,Spring,Clear,211,200,11,0.2
2011-03-07,2011,March,9,Monday,Spring,Clear,134,129,5,0.22
2011-03-07,2011,March,10,Monday,Spring,Clear,58,43,15,0.24
2011-03-07,2011,March,11,Monday,Spring,Clear,60,41,19,0.26
2011-03-07,2011,March,12,Monday,Spring,Clear,96,68,28,0.3
2011-03-07,2011,March,13,Monday,Spring,Clear,70,54,16,0.32
2011-03-07,2011,March,14,Monday,Spring,Clear,77,56,21,0.32
2011-03-07,2011,March,15,Monday,Spring,Clear,96,64,32,0.34
2011-03-07,2011,March,16,Monday,Spring,Clear,122,96,26,0.34
2011-03-07,2011,March,17,Monday,Spring,Clear,233,206,27,0.34
2011-03-07,2011,March,18,Monday,Spring,Clear,233,214,19,0.32
2011-03-07,2011,March,19,Monday,Spring,Clear,145,134,11,0.3
2011-03-07,2011,March,20,Monday,Spring,Clear,92,87,5,0.3
2011-03-07,2011,March,21,Monday,Spring,Clear,54,53,1,0.28
2011-03-07,2011,March,22,Monday,Spring,Clear,35,34,1,0.26
2011-03-07,2011,March,23,Monday,Spring,Clear,22,22,0,0.28
2011-03-08,2011,March,0,Tuesday,Spring,Clear,10,9,1,0.26
2011-03-08,2011,March,1,Tuesday,Spring,Clear,4,4,0,0.24
2011-03-08,2011,March,2,Tuesday,Spring,Clear,1,0,1,0.24
2011-03-08,2011,March,3,Tuesday,Spring,Clear,7,2,5,0.24
2011-03-08,2011,March,4,Tuesday,Spring,Clear,2,2,0,0.22
2011-03-08,2011,March,5,Tuesday,Spring,Clear,10,8,2,0.2
2011-03-08,2011,March,6,Tuesday,Spring,Clear,45,42,3,0.2
2011-03-08,2011,March,7,Tuesday,Spring,Clear,128,119,9,0.18
2011-03-08,2011,March,8,Tuesday,Spring,Clear,257,247,10,0.22
2011-03-08,2011,March,9,Tuesday,Spring,Clear,151,140,11,0.26
2011-03-08,2011,March,10,Tuesday,Spring,Partly Cloudy,71,46,25,0.3
2011-03-08,2011,March,11,Tuesday,Spring,Partly Cloudy,78,52,26,0.36
2011-03-08,2011,March,12,Tuesday,Spring,Partly Cloudy,99,70,29,0.36
2011-03-08,2011,March,13,Tuesday,Spring,Partly Cloudy,98,73,25,0.38
2011-03-08,2011,March,14,Tuesday,Spring,Partly Cloudy,72,56,16,0.38
2011-03-08,2011,March,15,Tuesday,Spring,Partly Cloudy,112,77,35,0.36
2011-03-08,2011,March,16,Tuesday,Spring,Clear,108,82,26,0.38
2011-03-08,2011,March,17,Tuesday,Spring,Clear,248,209,39,0.36
2011-03-08,2011,March,18,Tuesday,Spring,Clear,235,214,21,0.34
2011-03-08,2011,March,19,Tuesday,Spring,Clear,150,141,9,0.34
2011-03-08,2011,March,20,Tuesday,Spring,Clear,76,74,2,0.32
2011-03-08,2011,March,21,Tuesday,Spring,Clear,75,68,7,0.3
2011-03-08,2011,March,22,Tuesday,Spring,Clear,55,44,11,0.3
2011-03-08,2011,March,23,Tuesday,Spring,Clear,41,38,3,0.28
2011-03-09,2011,March,0,Wednesday,Spring,Clear,9,9,0,0.26
2011-03-09,2011,March,1,Wednesday,Spring,Clear,4,4,0,0.26
2011-03-09,2011,March,2,Wednesday,Spring,Clear,2,1,1,0.26
2011-03-09,2011,March,3,Wednesday,Spring,Clear,3,2,1,0.24
2011-03-09,2011,March,4,Wednesday,Spring,Clear,2,2,0,0.24
2011-03-09,2011,March,5,Wednesday,Spring,Partly Cloudy,8,7,1,0.24
2011-03-09,2011,March,6,Wednesday,Spring,Partly Cloudy,49,44,5,0.24
2011-03-09,2011,March,7,Wednesday,Spring,Partly Cloudy,141,123,18,0.24
2011-03-09,2011,March,8,Wednesday,Spring,Partly Cloudy,249,238,11,0.24
2011-03-09,2011,March,9,Wednesday,Spring,Partly Cloudy,141,136,5,0.26
2011-03-09,2011,March,10,Wednesday,Spring,Partly Cloudy,57,49,8,0.3
2011-03-09,2011,March,11,Wednesday,Spring,Partly Cloudy,59,44,15,0.32
2011-03-09,2011,March,12,Wednesday,Spring,Partly Cloudy,98,84,14,0.32
2011-03-09,2011,March,13,Wednesday,Spring,Partly Cloudy,99,82,17,0.32
2011-03-09,2011,March,14,Wednesday,Spring,Partly Cloudy,71,61,10,0.34
2011-03-09,2011,March,15,Wednesday,Spring,Partly Cloudy,79,64,15,0.36
2011-03-09,2011,March,16,Wednesday,Spring,Partly Cloudy,112,102,10,0.34
2011-03-09,2011,March,17,Wednesday,Spring,Partly Cloudy,194,176,18,0.34
2011-03-09,2011,March,18,Wednesday,Spring,Partly Cloudy,188,176,12,0.34
2011-03-09,2011,March,19,Wednesday,Spring,Partly Cloudy,134,123,11,0.34
2011-03-09,2011,March,20,Wednesday,Spring,Partly Cloudy,91,87,4,0.32
2011-03-09,2011,March,21,Wednesday,Spring,Partly Cloudy,62,52,10,0.32
2011-03-09,2011,March,22,Wednesday,Spring,Light Snow/Rain,21,17,4,0.32
2011-03-09,2011,March,23,Wednesday,Spring,Light Snow/Rain,18,17,1,0.34
2011-03-10,2011,March,0,Thursday,Spring,Light Snow/Rain,3,0,3,0.34
2011-03-10,2011,March,1,Thursday,Spring,Light Snow/Rain,2,2,0,0.34
2011-03-10,2011,March,2,Thursday,Spring,Light Snow/Rain,1,1,0,0.34
2011-03-10,2011,March,5,Thursday,Spring,Light Snow/Rain,3,2,1,0.36
2011-03-10,2011,March,6,Thursday,Spring,Light Snow/Rain,12,12,0,0.36
2011-03-10,2011,March,7,Thursday,Spring,Light Snow/Rain,37,36,1,0.38
2011-03-10,2011,March,8,Thursday,Spring,Light Snow/Rain,44,43,1,0.38
2011-03-10,2011,March,9,Thursday,Spring,Light Snow/Rain,24,23,1,0.4
2011-03-10,2011,March,10,Thursday,Spring,Light Snow/Rain,17,17,0,0.4
2011-03-10,2011,March,11,Thursday,Spring,Light Snow/Rain,11,5,6,0.4
2011-03-10,2011,March,12,Thursday,Spring,Light Snow/Rain,34,30,4,0.42
